,source,target
27832,49991,71714
27833,93751,12813
27834,9196,97603
27835,77140,12720
27836,29491,23402
27837,71773,24506
27838,71314,96961
27839,19825,57887
27840,6845,34378
27841,54956,89946
27842,26221,92469
27843,89946,54956
27844,92469,8011
27845,48374,55244
27846,17388,72057
27847,96961,72853
27848,34378,78656
27849,57887,19825
27850,92458,48374
27851,49991,17388
27852,92469,26221
27853,48374,92458
27854,10575,60524
27855,8011,92469
27856,24506,71773
27857,71714,49991
27858,97603,9196
27859,72853,96961
27860,9196,16454
27861,72057,17388
27862,34378,6845
27863,16454,9196
27864,77140,1898
27865,12813,93751
27866,60524,10575
27867,50137,10202
27868,30842,33534
27869,33534,30842
27870,77608,80315
27871,89297,4571
27872,80315,77608
27873,4571,89297
27874,39359,27287
27875,4571,2712
27876,7869,79307
27877,7869,80315
27878,2712,4571
27879,28662,94462
27880,79307,7869
27881,80315,7869
27882,94462,28662
27883,82474,84380
27884,27287,39359
27885,96571,3068
27886,3068,96571
27887,84380,82474
27888,42916,91441
27889,95461,85110
27890,7967,33544
27891,38395,95461
27892,85110,95461
27893,95461,38395
27894,33544,7967
27895,91441,42916
27896,96125,83008
27897,50800,78083
27898,44341,87103
27899,78083,50800
27900,67489,64496
27901,13382,21084
27902,83008,96125
27903,4217,76638
27904,78083,5620
27905,5620,78083
27906,34856,87238
27907,76638,4217
27908,87103,44341
27909,97713,96926
27910,21084,13382
27911,87238,34856
27912,46234,65772
27913,64496,67489
27914,65772,46234
27915,96926,97713
27916,582,73960
27917,93077,68378
27918,4144,59981
27919,73960,582
27920,67117,8616
27921,582,47346
27922,12501,79002
27923,79002,93077
27924,79002,33030
27925,59981,4144
27926,79002,12501
27927,27731,42031
27928,68378,93077
27929,93077,79002
27930,8616,67117
27931,33030,79002
27932,47346,582
27933,42031,27731
27934,97423,95885
27935,58342,10651
27936,10651,58342
27937,95885,97423
27938,17357,38023
27939,80484,82897
27940,38023,17357
27941,62645,7507
27942,82897,80484
27943,72656,80484
27944,80484,72656
27945,7507,62645
27946,53809,95697
27947,10163,37432
27948,95697,36306
27949,14051,5923
27950,36306,90440
27951,36394,63680
27952,36306,95697
27953,63680,36394
27954,96188,22757
27955,37432,10163
27956,5923,14051
27957,59336,53809
27958,90440,36306
27959,95697,53809
27960,53809,59336
27961,22757,96188
27962,56194,66406
27963,72755,77346
27964,50035,73270
27965,77346,72755
27966,81874,60231
27967,72755,1384
27968,72117,72755
27969,73270,50035
27970,60231,81874
27971,80153,73270
27972,74760,71078
27973,66406,90363
27974,73270,80153
27975,41301,19636
27976,71078,74760
27977,77346,23789
27978,19636,41301
27979,52031,13652
27980,1384,72755
27981,66406,56194
27982,72755,72117
27983,90363,66406
27984,57598,82671
27985,23789,77346
27986,13652,52031
27987,11927,64873
27988,98305,24576
27989,24576,98305
27990,64873,11927
27991,42696,19162
27992,88019,89085
27993,88019,83959
27994,83959,88019
27995,89085,88019
27996,51415,91666
27997,19162,42696
27998,91666,51415
27999,95381,63729
28000,31078,76511
28001,76511,31078
28002,63729,95381
28003,63506,77805
28004,24964,25489
28005,60178,68712
28006,60158,73964
28007,25489,24964
28008,24964,47393
28009,24964,77103
28010,47393,24964
28011,77103,24964
28012,73964,60158
28013,68712,60178
28014,36058,52847
28015,52847,36058
28016,47102,32154
28017,88065,95689
28018,12375,35846
28019,32154,47102
28020,95689,88065
28021,35846,12375
28022,79348,60549
28023,60549,79348
28024,44669,94209
28025,94209,44669
28026,87183,89799
28027,92554,31462
28028,68179,4255
28029,73806,47221
28030,43442,92554
28031,4255,90832
28032,90832,4255
28033,82950,76976
28034,22437,70836
28035,92554,43442
28036,12841,80440
28037,31462,92554
28038,76976,82950
28039,24768,70836
28040,22437,46175
28041,23166,72925
28042,95481,73582
28043,70836,22437
28044,61092,13945
28045,82209,89799
28046,47221,73806
28047,76976,81852
28048,46175,22437
28049,89799,82209
28050,89799,87183
28051,81852,76976
28052,31462,13945
28053,73582,95481
28054,13945,31462
28055,92256,22138
28056,72925,23166
28057,4255,68179
28058,70836,24768
28059,22138,92256
28060,13945,61092
28061,80440,12841
28062,1270,22437
28063,22437,1270
28064,86064,51987
28065,86410,68777
28066,68777,86410
28067,51987,86064
28068,82848,3332
28069,1403,52227
28070,3332,82848
28071,52227,1403
28072,20446,77220
28073,78593,25560
28074,24181,25707
28075,69986,39152
28076,88073,98892
28077,89777,40216
28078,97631,17674
28079,48998,78578
28080,81137,24181
28081,55211,31034
28082,80059,68026
28083,42381,35122
28084,56069,2446
28085,2446,56069
28086,15698,8150
28087,59366,64696
28088,31034,55211
28089,98138,31034
28090,17674,97631
28091,42381,29257
28092,14577,1229
28093,70145,81275
28094,65958,61203
28095,29257,42381
28096,81275,70145
28097,14577,5101
28098,25555,98892
28099,60723,42604
28100,39152,69986
28101,15128,34383
28102,27165,7032
28103,24181,81137
28104,7032,27165
28105,43409,21531
28106,2213,63982
28107,56069,91502
28108,17674,2213
28109,61338,78578
28110,21531,43409
28111,37831,87566
28112,84461,69986
28113,2213,17674
28114,25560,56069
28115,24181,53385
28116,5101,14577
28117,48998,2
28118,40216,89777
28119,87566,37831
28120,68026,80059
28121,91819,97051
28122,40216,20446
28123,42604,60723
28124,54273,80059
28125,84461,15698
28126,1229,14577
28127,35122,42381
28128,24181,48110
28129,43639,65453
28130,77220,20446
28131,91502,43639
28132,78578,48998
28133,43706,35122
28134,64696,59366
28135,7683,35253
28136,35122,43706
28137,94254,75192
28138,7032,75192
28139,65453,43639
28140,63982,2213
28141,25707,24181
28142,67014,29257
28143,61203,13600
28144,35253,7683
28145,98892,19064
28146,63183,77590
28147,7868,27763
28148,56069,25560
28149,60723,37251
28150,20446,40216
28151,2,48998
28152,48110,43409
28153,78578,61338
28154,31034,98138
28155,75192,7032
28156,48110,24181
28157,97051,91819
28158,37251,60723
28159,98892,88073
28160,75192,94254
28161,80059,54273
28162,91502,56069
28163,77590,63183
28164,13600,61203
28165,53385,24181
28166,27763,7868
28167,98892,25555
28168,43409,48110
28169,8150,15698
28170,19064,98892
28171,61203,65958
28172,69986,84461
28173,20564,25555
28174,25555,20564
28175,15698,84461
28176,2,43639
28177,43639,91502
28178,29257,67014
28179,34383,15128
28180,43639,2
28181,39698,26361
28182,68269,48269
28183,48269,68269
28184,26361,39698
28185,33522,44404
28186,44404,33522
28187,74144,32532
28188,32532,74144
28189,24919,47718
28190,32532,82085
28191,8091,16627
28192,47718,24919
28193,25077,62148
28194,82085,32532
28195,16627,8091
28196,62148,25077
28197,5314,70119
28198,59819,67370
28199,67370,59819
28200,70119,5314
28201,31858,38690
28202,38690,31858
28203,66569,28128
28204,28128,66569
28205,25413,94092
28206,94092,25413
28207,47853,91050
28208,91050,47853
28209,69286,63899
28210,25795,75407
28211,63899,69286
28212,35730,28421
28213,35712,24625
28214,82861,35730
28215,79581,84091
28216,75407,82861
28217,87996,53702
28218,82861,75407
28219,73420,16039
28220,75407,25795
28221,779,75407
28222,75407,779
28223,35730,82861
28224,24625,35712
28225,84091,79581
28226,28421,35730
28227,16039,73420
28228,53702,87996
28229,93558,15936
28230,21769,60684
28231,60684,21769
28232,16987,20095
28233,68792,26947
28234,45478,60684
28235,20095,48630
28236,48630,20095
28237,15936,93558
28238,60684,45478
28239,26947,68792
28240,20095,16987
28241,72321,79465
28242,72321,23806
28243,93699,85071
28244,5920,17912
28245,21974,90519
28246,49833,45169
28247,7356,32663
28248,46598,24099
28249,85071,93699
28250,23806,72321
28251,90519,21974
28252,42306,41342
28253,17912,23806
28254,27354,80464
28255,28813,56950
28256,23806,17912
28257,41342,42306
28258,90148,5920
28259,27354,17912
28260,56950,17912
28261,17912,56950
28262,41342,25669
28263,56950,28813
28264,45169,49833
28265,80464,27354
28266,32663,7356
28267,5920,90148
28268,24099,46598
28269,48977,24228
28270,79465,72321
28271,17912,5920
28272,24228,48977
28273,25669,41342
28274,17912,27354
28275,61447,82527
28276,56160,46364
28277,2779,24547
28278,20774,76378
28279,85528,99054
28280,70061,65609
28281,78428,9702
28282,42765,21714
28283,72967,81543
28284,174,91269
28285,69187,56390
28286,3758,78428
28287,56197,65838
28288,55780,65606
28289,56180,52672
28290,13746,46364
28291,24701,82571
28292,21305,45634
28293,84668,2339
28294,99061,72574
28295,56639,79090
28296,56674,44787
28297,94379,84139
28298,28483,24547
28299,49374,81543
28300,84841,41184
28301,21261,56849
28302,56180,79597
28303,59484,65464
28304,57225,65609
28305,86875,33767
28306,65609,57225
28307,41095,74790
28308,7622,37959
28309,5001,73038
28310,71262,99061
28311,33767,14173
28312,69187,95073
28313,61472,21714
28314,64880,90179
28315,77016,97351
28316,56390,69187
28317,17318,21261
28318,50866,65464
28319,30455,60334
28320,65464,50866
28321,24685,56160
28322,63030,40039
28323,99150,64834
28324,9411,62634
28325,24701,2779
28326,73038,81695
28327,45432,96903
28328,72574,73038
28329,65838,56197
28330,46364,13746
28331,36954,63587
28332,75001,71262
28333,95145,36872
28334,57225,23213
28335,21798,78653
28336,3268,33096
28337,38590,9424
28338,79597,99150
28339,27363,84841
28340,62129,92235
28341,33953,58706
28342,78086,63030
28343,65838,94984
28344,2779,24701
28345,97965,79358
28346,81543,76378
28347,76254,52672
28348,85528,62129
28349,56327,64375
28350,95537,82896
28351,2953,783
28352,2953,92168
28353,15213,3951
28354,78428,71262
28355,91234,57011
28356,27516,22122
28357,81764,36872
28358,22948,67347
28359,94984,65838
28360,95145,16097
28361,79597,65080
28362,21798,41390
28363,23313,61447
28364,42765,21798
28365,62129,61447
28366,96903,45204
28367,80889,47959
28368,56327,16672
28369,99054,56327
28370,3951,15213
28371,51632,82527
28372,96903,95537
28373,55995,67219
28374,20774,90116
28375,65599,82571
28376,55995,58773
28377,47271,99061
28378,89333,68810
28379,2953,57011
28380,3951,50866
28381,99061,47271
28382,62737,1723
28383,58706,33953
28384,36954,3951
28385,99061,80889
28386,76378,81543
28387,50866,57382
28388,16672,79597
28389,75001,81764
28390,57733,12965
28391,11098,49374
28392,91109,82527
28393,70061,92424
28394,72841,57382
28395,73766,83343
28396,92424,70061
28397,74790,41095
28398,88892,53235
28399,99061,37566
28400,3951,36954
28401,74275,50105
28402,65464,70061
28403,11319,93102
28404,84139,70061
28405,40787,71419
28406,79597,2339
28407,3268,10041
28408,70061,84139
28409,56849,21261
28410,57011,91234
28411,31700,32354
28412,67347,74956
28413,22948,6603
28414,71262,75001
28415,9424,38590
28416,47638,94379
28417,90116,96906
28418,81282,47638
28419,22122,74956
28420,19642,85154
28421,97351,85064
28422,24701,16227
28423,81929,65936
28424,9424,17500
28425,15259,91269
28426,41390,93102
28427,82571,24701
28428,35168,20774
28429,76254,71262
28430,62634,9411
28431,99150,79597
28432,76378,94379
28433,36341,62737
28434,22948,98914
28435,72574,668
28436,14329,96584
28437,73038,5001
28438,50105,74275
28439,37076,33767
28440,2779,44486
28441,21798,42765
28442,1723,62737
28443,85064,65609
28444,79597,95537
28445,16097,95145
28446,79090,10747
28447,11889,87619
28448,49999,606
28449,47959,80889
28450,44787,56674
28451,99054,85528
28452,56197,46364
28453,61256,37566
28454,82896,95537
28455,23213,57225
28456,52672,56180
28457,84139,41095
28458,98175,84139
28459,49374,174
28460,64170,40039
28461,9702,78428
28462,19736,90179
28463,40787,41280
28464,16672,87207
28465,83343,73766
28466,12794,73766
28467,50866,3951
28468,81695,73038
28469,174,88131
28470,92235,96903
28471,17936,45011
28472,21798,34818
28473,91269,15259
28474,79672,47540
28475,81929,4252
28476,80889,99061
28477,21261,17318
28478,11889,60334
28479,33953,783
28480,21798,39150
28481,21714,61472
28482,95537,79597
28483,10041,3268
28484,56849,4252
28485,88892,86875
28486,65936,81929
28487,31700,15855
28488,76254,96778
28489,12041,40039
28490,72841,41280
28491,53235,44486
28492,82527,90179
28493,606,49999
28494,46364,41280
28495,71262,3268
28496,45382,61472
28497,78653,33324
28498,41280,72841
28499,67436,96903
28500,74956,22122
28501,67708,84139
28502,12965,64499
28503,32589,78653
28504,22122,27516
28505,95537,96903
28506,40039,12041
28507,58706,75001
28508,70061,23213
28509,10041,32639
28510,12794,33953
28511,45432,66291
28512,36872,44486
28513,27363,47959
28514,14173,33767
28515,34818,57382
28516,94984,21798
28517,99054,16110
28518,13746,57310
28519,64880,49999
28520,63030,78086
28521,24701,33767
28522,99061,71262
28523,33767,86875
28524,84841,27363
28525,78653,79358
28526,95450,37566
28527,73038,72574
28528,98103,40039
28529,79358,97965
28530,33953,75899
28531,87807,96903
28532,86875,88892
28533,45634,4252
28534,50312,17936
28535,19642,6603
28536,83343,65609
28537,41390,21798
28538,21261,61472
28539,38590,62634
28540,58773,56180
28541,21305,23313
28542,45204,96903
28543,67044,61447
28544,85154,47271
28545,6603,19642
28546,98446,50866
28547,61447,62129
28548,82527,61447
28549,45011,11889
28550,14173,5452
28551,5452,14173
28552,57310,13746
28553,783,33953
28554,16110,76378
28555,76378,20774
28556,95145,77046
28557,64375,79597
28558,82527,51632
28559,37566,61256
28560,668,72574
28561,82571,65599
28562,74996,56197
28563,63030,38590
28564,70061,65464
28565,16227,24701
28566,94379,44787
28567,33767,56717
28568,94984,64170
28569,12965,57733
28570,90116,20774
28571,64834,99150
28572,55995,92235
28573,97351,77016
28574,17936,50312
28575,98914,22948
28576,96778,76254
28577,78653,32589
28578,34818,21798
28579,84139,94379
28580,57382,34818
28581,47540,67708
28582,4252,81929
28583,75001,58706
28584,27516,82527
28585,71219,37566
28586,64499,12965
28587,71262,17500
28588,6603,22948
28589,75899,33953
28590,45634,51665
28591,79090,56639
28592,82527,27516
28593,99054,91234
28594,44787,94379
28595,41280,40787
28596,56610,72967
28597,73766,12794
28598,47959,27363
28599,47433,63577
28600,3951,81543
28601,33767,37076
28602,69484,17318
28603,17500,12794
28604,49999,64880
28605,44486,2779
28606,85064,97351
28607,57382,72841
28608,90179,64880
28609,17202,13027
28610,56160,7622
28611,58773,55995
28612,2339,32639
28613,64170,94984
28614,32639,96488
28615,12794,17500
28616,2339,79597
28617,96903,45432
28618,52682,37566
28619,40039,63030
28620,57382,50866
28621,81543,49374
28622,97228,95766
28623,87619,11889
28624,46364,56197
28625,21714,42765
28626,47959,99061
28627,46364,56160
28628,36872,81764
28629,62737,36341
28630,60334,30455
28631,7622,56160
28632,77016,64170
28633,96906,90116
28634,37566,99061
28635,39150,21798
28636,37566,71219
28637,67347,22948
28638,67219,55995
28639,45634,96778
28640,74996,65936
28641,79090,23313
28642,65609,83343
28643,63577,47433
28644,79597,64880
28645,60334,11889
28646,49374,11098
28647,97965,95233
28648,95766,97228
28649,64880,79597
28650,65464,59484
28651,61472,45382
28652,23313,21305
28653,76378,16110
28654,79090,32354
28655,41184,23213
28656,31764,57011
28657,38590,86875
28658,23213,41184
28659,86875,38590
28660,41280,46364
28661,37566,95450
28662,68810,89333
28663,82896,91269
28664,38590,63030
28665,96488,40039
28666,74956,67347
28667,96903,92235
28668,23213,70061
28669,65080,79597
28670,61472,21261
28671,32354,31700
28672,92235,55995
28673,41184,84841
28674,47540,79672
28675,77491,10747
28676,12965,13746
28677,37695,93102
28678,92168,2953
28679,45634,21305
28680,40039,64170
28681,79597,64375
28682,23313,79090
28683,32354,79090
28684,72967,56610
28685,65609,70061
28686,85154,19642
28687,96903,87807
28688,52672,76254
28689,65609,85064
28690,72574,99061
28691,91269,174
28692,15855,31700
28693,79597,16672
28694,11889,45011
28695,91269,82896
28696,64170,77016
28697,81695,37842
28698,63587,36954
28699,37842,81695
28700,40039,96488
28701,94379,47638
28702,56327,99054
28703,65464,37695
28704,85064,96778
28705,95233,97965
28706,10747,77491
28707,61447,67044
28708,37566,52682
28709,40039,98103
28710,81543,72967
28711,4252,45634
28712,96488,32639
28713,90179,82527
28714,32639,2339
28715,24547,28483
28716,16672,57011
28717,37959,7622
28718,81764,75001
28719,57011,2953
28720,56717,33767
28721,81543,3951
28722,71262,76254
28723,78653,21798
28724,50866,98446
28725,17318,69484
28726,44486,53235
28727,56197,74996
28728,96778,45634
28729,84139,98175
28730,84668,27363
28731,79597,56180
28732,71262,78428
28733,99061,47959
28734,90179,19736
28735,66291,45432
28736,24547,2779
28737,21798,94984
28738,62129,85528
28739,96778,85064
28740,11098,21261
28741,33324,78653
28742,45011,17936
28743,17500,9424
28744,56180,58773
28745,174,49374
28746,96584,14329
28747,78428,3758
28748,17500,71262
28749,62634,38590
28750,44486,36872
28751,51665,45634
28752,47271,85154
28753,93102,11319
28754,37695,65464
28755,36872,95145
28756,65936,74996
28757,4252,56849
28758,65606,55780
28759,64375,56327
28760,33953,12794
28761,67708,47540
28762,94379,76378
28763,84139,67708
28764,27363,84668
28765,31700,51632
28766,47638,81282
28767,13027,17202
28768,53235,88892
28769,10747,79090
28770,20774,35168
28771,82527,91109
28772,57011,31764
28773,33767,24701
28774,60334,74956
28775,2339,84668
28776,51632,31700
28777,79358,78653
28778,21261,11098
28779,88131,174
28780,41095,84139
28781,61447,23313
28782,71419,40787
28783,16110,99054
28784,33096,3268
28785,57011,16672
28786,783,2953
28787,74956,60334
28788,13746,12965
28789,93102,37695
28790,87207,16672
28791,32639,10041
28792,95073,69187
28793,16672,56327
28794,92235,62129
28795,96903,67436
28796,93102,41390
28797,458,26805
28798,7248,458
28799,5473,23018
28800,14088,35701
28801,78849,22703
28802,26805,458
28803,5473,76320
28804,23018,5473
28805,458,7248
28806,22703,78849
28807,35701,14088
